method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
baseline,273,27300,711.986,1195844,0,0,3.1841,20.391,0.7758,-0.1766,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,274,27400,715.203,1195844,0,0,3.2165,20.237,0.7749,-0.1776,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,275,27500,718.378,1195844,0,0,3.1755,20.268,0.7769,-0.1588,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,276,27600,721.552,1195844,0,0,3.1739,20.409,0.7745,-0.1596,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,277,27700,724.638,1195844,0,0,3.0858,20.261,0.776,-0.1712,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,278,27800,727.766,1195844,0,0,3.1285,20.287,0.7743,-0.1564,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,279,27900,730.953,1195844,0,0,3.1872,20.304,0.7736,-0.1596,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,280,28000,734.063,1195844,0,0,3.1098,20.36,0.7772,-0.1555,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,281,28100,737.207,1195844,0,0,3.1435,20.234,0.7739,-0.1835,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,282,28200,740.356,1195844,0,0,3.1498,20.289,0.7749,-0.1575,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,283,28300,743.502,1195844,0,0,3.1453,20.419,0.7767,-0.1573,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,284,28400,746.756,1195844,0,0,3.2544,20.241,0.7757,-0.1627,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,285,28500,749.943,1195844,0,0,3.1871,20.223,0.775,-0.1814,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,286,28600,753.072,1195844,0,0,3.1287,20.351,0.7755,-0.1564,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,287,28700,756.149,1195844,0,0,3.0771,20.272,0.7754,-0.1645,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,288,28800,759.314,1195844,0,0,3.1645,20.324,0.7768,-0.1582,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,289,28900,762.507,1195844,0,0,3.1933,20.307,0.7755,-0.1597,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,290,29000,765.667,1195844,0,0,3.16,20.269,0.7756,-0.1877,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,291,29100,768.862,1195844,0,0,3.1949,20.363,0.7758,-0.1597,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,292,29200,772.032,1195844,0,0,3.1703,20.298,0.7763,-0.1585,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,293,29300,775.247,1195844,0,0,3.2152,20.267,0.7738,-0.1771,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,294,29400,778.382,1195844,0,0,3.1346,20.215,0.7759,-0.1567,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,295,29500,781.47,1195844,0,0,3.0884,20.31,0.775,-0.1589,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,296,29600,784.565,1195844,0,0,3.0948,20.392,0.778,-0.1547,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,297,29700,787.603,1195844,0,0,3.0382,20.357,0.775,-0.1758,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,298,29800,790.704,1195844,0,0,3.101,20.321,0.7771,-0.1551,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,299,29900,793.917,1195844,0,0,3.2129,20.306,0.7755,-0.1848,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,300,30000,797.094,1195844,0,0,3.1771,20.383,0.7767,-0.1589,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
