method,block,iter,t,gaussians,added,pruned,block_seconds,val_psnr,val_ssim,reward,stop_intent,block_steps,densify_mode,densification_interval,prune_mode,opacity_reset,stop,densify_threshold_mult,prune_opacity_threshold,position_lr_mult,feature_lr_mult,opacity_lr_mult,scaling_lr_mult,rotation_lr_mult
baseline,1,100,2.78,182686,0,0,2.7797,13.114,0.4319,2.2705,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,2,200,5.313,182686,0,0,2.5338,14.339,0.4717,1.0699,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,3,300,7.665,182686,0,0,2.3515,14.901,0.4954,0.2004,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,4,400,9.802,182686,0,0,2.1369,15.561,0.5181,0.5124,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,5,500,11.941,182686,0,0,2.1392,15.786,0.5286,-0.0079,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,6,600,14.039,183918,1262,30,2.098,15.609,0.5352,0.28,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,7,700,16.12,189528,5635,25,2.0811,15.532,0.5284,-0.7604,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,8,800,18.34,178110,620,12038,2.2199,14.496,0.5017,-0.9487,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,9,900,20.915,181268,4296,1138,2.5752,15.641,0.5294,0.7826,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,10,1000,23.224,187149,6457,576,2.3086,15.87,0.5321,-0.2397,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,11,1100,25.574,175462,1185,12872,2.3506,15.39,0.5191,-0.3867,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,12,1200,28.192,180296,5853,1019,2.618,15.775,0.5367,0.2077,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,13,1300,30.795,187023,7260,533,2.6026,15.853,0.5412,0.03,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,14,1400,33.336,195581,8888,330,2.5414,16.463,0.5512,-0.0214,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,15,1500,35.802,204713,9415,283,2.4654,16.456,0.5505,0.1044,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,16,1600,38.317,215128,10636,221,2.5154,16.594,0.5626,-0.2218,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,17,1700,40.753,193992,1699,22835,2.4353,15.82,0.5381,-0.5125,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,18,1800,43.412,198945,6605,1652,2.6595,16.508,0.5591,0.2354,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,19,1900,46.11,208249,10080,776,2.6974,16.741,0.5688,-0.0773,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,20,2000,48.701,218433,10732,548,2.5915,16.967,0.5742,0.1317,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,21,2100,51.228,229274,11259,418,2.5271,17.153,0.5785,-0.2321,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,22,2200,53.97,207961,1872,23185,2.7418,16.66,0.5589,-0.3805,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,23,2300,56.72,214969,8681,1673,2.7499,17.318,0.5822,0.1267,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,24,2400,59.428,225240,11150,879,2.7083,17.287,0.5796,-0.1663,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,25,2500,62.136,203489,1708,23459,2.708,16.626,0.5653,-0.4535,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,26,2600,65.056,210123,8212,1578,2.9202,17.376,0.5827,0.1338,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,27,2700,68.001,220444,11214,893,2.9449,17.025,0.5796,-0.3515,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,28,2800,70.915,232306,12505,643,2.9136,17.199,0.5843,-0.0494,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,29,2900,73.728,244760,12905,451,2.8136,17.608,0.5941,-0.0397,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,30,3000,76.566,256143,11784,401,2.8371,17.704,0.5975,-0.2215,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,31,3100,79.363,261847,13791,8087,2.7971,14.693,0.566,-0.859,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,32,3200,81.548,274919,13768,696,2.1858,16.789,0.5914,0.2583,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,33,3300,83.746,287986,13614,547,2.1976,16.732,0.5895,-0.1724,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,34,3400,85.951,301341,13764,409,2.2046,16.993,0.5925,-0.0671,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,35,3500,88.172,315207,14253,387,2.2211,17.294,0.608,0.0059,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,36,3600,90.409,329167,14347,387,2.2374,16.944,0.6053,-0.2215,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,37,3700,92.653,342635,13811,343,2.2433,17.36,0.617,-0.069,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,38,3800,94.938,357291,15011,355,2.2859,17.267,0.6125,-0.1948,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,39,3900,97.229,372974,16038,355,2.2904,17.242,0.6152,-0.0833,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,40,4000,99.561,386349,13719,344,2.3318,17.596,0.6225,-0.0959,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,41,4100,101.906,400797,14795,347,2.3454,17.377,0.6174,-0.1616,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,42,4200,104.316,416506,16072,363,2.4106,17.673,0.6263,-0.107,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,43,4300,106.738,430246,14118,378,2.4219,17.74,0.6325,-0.0634,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,44,4400,109.131,443507,13587,326,2.3924,17.777,0.633,-0.157,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,45,4500,111.553,458621,15484,370,2.422,17.852,0.6362,-0.1194,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,46,4600,113.991,472353,14080,348,2.4384,17.866,0.6395,-0.1059,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,47,4700,116.48,485482,13529,400,2.4892,17.997,0.6416,-0.1158,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,48,4800,119.014,501141,16023,364,2.5335,17.872,0.6425,-0.1611,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,49,4900,121.517,514669,13944,416,2.5028,17.932,0.6453,-0.144,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,50,5000,123.98,527593,13281,357,2.4633,18.053,0.6498,-0.1037,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,51,5100,126.478,542410,15185,368,2.4979,18.128,0.6563,-0.1143,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,52,5200,129.161,555133,13100,377,2.6831,18.162,0.6508,-0.1735,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,53,5300,131.737,570072,15393,454,2.5757,18.17,0.6521,-0.1098,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,54,5400,134.282,582533,12872,411,2.5452,18.044,0.653,-0.1637,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,55,5500,136.87,595342,13324,515,2.5882,18.125,0.6533,-0.1243,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,56,5600,139.429,608975,14041,408,2.5587,18.14,0.6579,-0.1523,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,57,5700,142.042,622043,13532,464,2.6127,18.257,0.6624,-0.1113,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,58,5800,144.698,636721,15247,569,2.6563,18.364,0.665,-0.1304,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,59,5900,147.331,649339,13096,478,2.6337,18.237,0.6617,-0.1417,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,60,6000,150.005,662641,13800,498,2.6735,18.3,0.6632,-0.1382,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,61,6100,152.774,675406,13307,542,2.7688,18.388,0.6695,-0.1343,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,62,6200,155.487,688225,13341,522,2.7132,18.414,0.6729,-0.1303,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,63,6300,158.233,704049,16383,559,2.746,18.443,0.677,-0.1417,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,64,6400,160.923,716790,13296,555,2.6904,18.474,0.6751,-0.1326,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,65,6500,163.713,729123,12853,520,2.7901,18.517,0.6749,-0.153,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,66,6600,166.466,741547,12977,553,2.7525,18.586,0.6808,-0.1267,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,67,6700,169.216,753636,12641,552,2.7497,18.364,0.6757,-0.1361,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,68,6800,172.08,766263,13314,687,2.8649,18.523,0.6775,-0.2269,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,69,6900,174.932,778868,13257,652,2.8515,18.574,0.6849,-0.132,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,70,7000,177.771,790995,12756,629,2.8391,18.638,0.6832,-0.1378,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,71,7100,180.648,802675,12309,629,2.8765,18.743,0.6855,-0.1521,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,72,7200,183.602,814135,12134,674,2.9547,18.824,0.6928,-0.1477,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,73,7300,186.496,825549,12112,698,2.8941,18.69,0.6876,-0.1698,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,74,7400,189.542,836646,11842,745,3.0453,18.667,0.6908,-0.1549,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,75,7500,192.492,850716,14759,689,2.9503,18.799,0.694,-0.1427,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,76,7600,195.423,862628,12636,724,2.9307,18.684,0.6915,-0.1543,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,77,7700,198.405,874433,12495,690,2.9826,18.853,0.6962,-0.148,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,78,7800,201.399,887109,13522,846,2.9938,18.967,0.6957,-0.1648,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,79,7900,204.343,898988,12652,773,2.9437,18.881,0.6993,-0.1463,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,80,8000,207.367,910007,11821,802,3.0238,18.911,0.6996,-0.1486,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,81,8100,210.406,921711,12486,782,3.0394,18.844,0.6985,-0.2049,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,82,8200,213.465,932611,11699,799,3.0586,18.893,0.7013,-0.1497,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,83,8300,216.491,943660,11862,813,3.0263,18.911,0.704,-0.1512,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,84,8400,219.566,954099,11202,763,3.0754,19.067,0.7063,-0.1515,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,85,8500,222.674,965160,11929,868,3.1079,18.962,0.7011,-0.1993,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,86,8600,225.814,975111,10805,854,3.1399,19.079,0.7054,-0.1553,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,87,8700,229.001,987453,13163,821,3.1869,19.165,0.7112,-0.1572,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,88,8800,232.181,998426,11847,874,3.18,19.031,0.7097,-0.1983,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,89,8900,235.364,1008732,11124,818,3.1829,19.067,0.7096,-0.1718,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,90,9000,238.523,1018773,10872,831,3.1595,19.073,0.7137,-0.1567,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,91,9100,241.784,1029285,11438,926,3.2611,19.057,0.7113,-0.176,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,92,9200,245.008,1038861,10382,806,3.2238,19.164,0.7174,-0.1602,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,93,9300,248.259,1049669,11748,940,3.2507,19.148,0.7158,-0.1699,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,94,9400,251.548,1059544,10762,887,3.289,19.048,0.7117,-0.1903,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,95,9500,254.76,1068953,10341,932,3.2123,19.173,0.716,-0.1585,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,96,9600,258.09,1080765,12816,1004,3.3302,19.215,0.7146,-0.184,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,97,9700,261.435,1091175,11311,901,3.3448,19.019,0.7154,-0.2082,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,98,9800,264.727,1099899,9595,871,3.2919,19.104,0.7194,-0.1644,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,99,9900,268.004,1109270,10254,883,3.2775,19.214,0.7147,-0.1638,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,100,10000,271.382,1119406,11044,908,3.3777,19.194,0.7212,-0.1688,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,101,10100,274.667,1129619,11199,986,3.2849,19.165,0.721,-0.1667,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,102,10200,278.007,1139031,10343,931,3.3403,19.264,0.7201,-0.1669,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,103,10300,281.477,1147968,9979,1042,3.47,19.262,0.7224,-0.1733,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,104,10400,284.899,1156960,9946,954,3.4219,19.35,0.7255,-0.1711,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,105,10500,288.374,1163470,7480,970,3.4752,19.442,0.7274,-0.173,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,106,10600,291.723,1173260,10767,977,3.3491,19.278,0.725,-0.2192,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,107,10700,295.252,1182007,9706,959,3.5282,19.486,0.7302,-0.1761,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,108,10800,298.857,1191929,10823,901,3.605,19.287,0.7272,-0.1802,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,109,10900,302.356,1200911,9982,1000,3.4998,19.179,0.7277,-0.2013,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,110,11000,305.945,1208772,8785,924,3.589,19.505,0.7317,-0.1792,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,111,11100,309.564,1216133,8457,1096,3.618,19.423,0.7282,-0.2151,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,112,11200,313.401,1225387,10189,935,3.8371,19.308,0.7315,-0.1918,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,113,11300,317.024,1232399,8032,1020,3.6238,19.365,0.73,-0.181,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,114,11400,320.707,1240006,8551,944,3.6828,19.595,0.7351,-0.1839,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,115,11500,324.402,1247038,8131,1099,3.695,19.4,0.73,-0.2158,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,116,11600,328.153,1255102,9114,1050,3.7505,19.4,0.7324,-0.1875,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,117,11700,331.822,1261110,6955,947,3.6688,19.612,0.7356,-0.1834,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,118,11800,335.593,1268799,8735,1046,3.7717,19.369,0.7302,-0.2003,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,119,11900,339.468,1275406,7675,1068,3.8747,19.505,0.7366,-0.1936,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,120,12000,343.184,1281675,7179,910,3.7162,19.414,0.7354,-0.2232,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,121,12100,346.816,1289168,8551,1058,3.6322,19.415,0.7358,-0.1816,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,122,12200,350.351,1296306,8130,992,3.5349,19.439,0.738,-0.1767,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,123,12300,353.919,1302406,6983,883,3.568,19.473,0.7369,-0.1809,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,124,12400,357.681,1308343,6891,954,3.7618,19.606,0.7421,-0.1879,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,125,12500,361.376,1314736,7392,999,3.6952,19.505,0.7411,-0.213,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,126,12600,365.051,1321925,8216,1027,3.6753,19.671,0.7436,-0.1837,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,127,12700,368.726,1327594,6577,908,3.6747,19.529,0.7415,-0.2122,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,128,12800,372.435,1333220,6507,881,3.7089,19.667,0.7456,-0.186,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,129,12900,376.093,1339236,6938,922,3.6579,19.664,0.7439,-0.1828,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,130,13000,379.82,1346452,8153,937,3.7266,19.635,0.741,-0.2146,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,131,13100,383.708,1351166,5646,932,3.888,19.727,0.748,-0.1943,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,132,13200,387.488,1358555,8306,917,3.7802,19.551,0.7434,-0.2247,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,133,13300,391.359,1365258,7620,917,3.8711,19.616,0.7436,-0.1936,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,134,13400,395.195,1369487,5137,908,3.8365,19.739,0.7456,-0.1942,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,135,13500,399.078,1374936,6441,992,3.8825,19.546,0.7448,-0.2045,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,136,13600,402.85,1380185,6149,900,3.7718,19.487,0.7438,-0.1925,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,137,13700,406.721,1384948,5700,937,3.8716,19.673,0.7451,-0.1936,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,138,13800,410.539,1390170,6111,889,3.8178,19.642,0.7497,-0.1909,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,139,13900,414.33,1395108,5825,887,3.7907,19.722,0.7474,-0.1901,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,140,14000,417.979,1401897,7588,799,3.6491,19.643,0.7495,-0.1824,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
baseline,141,14100,421.846,1406845,5755,807,3.8668,19.867,0.7538,-0.1933,continue,100,default,100,opacity_and_size,reset_if_plateau,continue,1.0,0.005,1.0,1.0,1.0,1.0,1.0
